user_id,liked_song_title
User_81,Timilai Samjhanda Ko
User_16,Lolayeka Ti Thula
User_117,Timro Sparsha
User_82,Bato Katha
User_105,Joonko Pani
User_127,Ujyaalo Sapana
User_75,Desh Ko Geet
User_145,Pohor Saal
User_172,Chhaya
User_127,Timro Mann Ma
User_111,Sannani Ko Gaalai Ma
User_121,Timro Muskan Ko Suseli
User_45,Mero Prem Ko
User_148,Sundar Geet
User_12,Mero Jivan Ko Maya Ko
User_120,Sapana Geet
User_73,Ganga Tara
User_92,Sagar Sansaar
User_137,Jhilmil Raat
User_143,Timro Lagi Suseli
User_59,Mutu Jali Rahechha
User_163,Timro Muskurahat
User_50,Joonko Swar
User_146,Joonko Ujyaalo
User_112,Phoolko Dhoon
User_59,Man Magan
User_159,Chhati Ko Suseli
User_42,Mero Maya Timilai
User_96,Timro Saath Bina Ko
User_59,Naya Sparsha
User_156,Timro Lagi Geet
User_161,Ganga Dil
User_127,Parelima Lukai Rakhana
User_13,Bishal Mann
User_107,Man Ko Suseli Ko
User_154,Jivan Ko Geet
User_66,Saath Diu
User_47,Bishal Sugandha
User_63,Tadha Geet
User_27,Pahadko Milan
User_17,Pahadko Joon
User_4,Himal Saath
User_28,Joonko Tara
User_11,Timro Saath Ko Maya Ko
User_187,Basanta Sapana
User_2,Timro Saath Bina Ma
User_25,Ritu Haru Ma Timi
User_180,Timro Saath Bina Ko
User_98,Jhilmil Chhaya
User_84,Mero Jivan Ko Maya
User_193,Timro Saath Ko Sapana
User_112,Timro Maya Ko Dhoon
User_177,Timro Muskurahat Ko
User_185,Allare
User_139,Timro Muskan Ma
User_92,Maya Luki Luki
User_15,Gaun Ko Suseli
User_1,Resham Firiri
User_36,Geet Ko Suseli
User_149,Timro Muskan Ko Jadoo
User_32,Maya Ko Jadoo Ma
User_83,Joonko Geet
User_88,Mero Desh Ko Lahar
User_47,Aankhama Pal
User_82,Sapana Pani
User_162,Maya Chhaya
User_2,Allare
User_98,Pahilo Maya Ko Dhoon
User_147,Banai Khayo Dandhelo Le
User_118,Aankha Aankha Bichma
User_106,Saanjha Ko Geet
User_118,Joonko Geet
User_11,Timilai Maya Ko
User_182,Andhakar Bato
User_1,Joonko Sansaar
User_23,Sapana Sapana
User_42,Timro Lagi Geet Ko
User_116,Jivan Ko Sugandha
User_92,Sapana Dil
User_67,Samjhana Mann
User_86,Himal Raat
User_52,Pahilo Prem Ko
User_99,Sundar Geet
User_82,Timro Maya Ko
User_134,Parelima Lukai Rakhana
User_72,Phool Ko Suseli
User_37,Raatko Yaad
User_133,Jhilmil Ujyaalo
User_104,Saanjha Ko Suseli Ko
User_34,Chot Ke Ho Byatha Ke Ho
User_100,Basanta Sapana
User_106,Saanjha Ko Lahar
User_128,Ujyaalo Geet
User_106,Maya Ko Geet
User_152,Sundar Swar
User_117,Naya Sparsha
User_69,Dilko Geet
User_73,Saanjha Ko Dhoon
User_68,Man Magan
User_81,Mero Desh Ko Geet
User_142,Hamro Nepal
User_25,Pahadko Pal
User_11,Timilai Bhetne
User_50,Joonko Raat
User_52,Chiso Man
User_91,Phool Ko Sugandha
User_99,Gaun Ko Chhoro
User_33,Man Ko Lahar Ma
User_168,Timro Man Ko Dhoon
User_25,Timro Maya Ko Dhoon
User_186,Lahara Katha
User_196,Maya Pani
User_157,Timro Biraha
User_95,Chiso Hawa Ma
User_56,Dherai Raat
User_160,Aankhama Sparsha
User_29,Dil Ko Dhoon Ko
User_47,Dashain Ko Geet
User_129,Basanta Mann
User_47,Timro Lagi Mero Maya
User_181,Bishal Sapana
User_30,Timro Saath Bina Ko
User_118,Bato Maya
User_36,Geet Ko Dhoon Ma
User_184,Mero Prem Ko Dhoon
User_197,Jivan Ko Geet Ma
User_149,Timro Muskan 3
User_124,Pari Swar
User_1,Pari Rimjhim
User_57,Dilko Geet
User_59,Allare
User_18,Chiso Sugandha
User_111,Chhati Ko Geet
User_161,Ujyaalo Pani
User_152,Man Ko Suseli Ko
User_47,Ujyaalo Katha
User_106,Pahilo Prem
User_157,Dherai Joon
User_113,Sapana Sapana
User_90,Chhaya
User_188,Maya Ko Suseli Ko
User_154,Jivan Ko Lahar Ko
User_98,Jivan Ko Dhoon Ko
User_24,Himal Pani
User_40,Geet Ko Lahar
User_130,Eklo Milan
User_113,Dherai Geet
User_56,Timro Muskan 2
User_165,Sagar Sapana
User_25,Sapana Raat
User_36,Koshi Haath
User_116,Tadha Geet
User_127,Dil Ko Suseli
User_83,Jhilmil Ujyaalo
User_39,Pahad Ko Lahar
User_46,Chiso Maya
User_187,Sapana Raat
User_59,Mero Jivan Ko Suseli
User_69,Pahadko Sapana
User_45,Dherai Sparsha
User_112,Samjhana Sugandha
User_157,Hamro Nepal
User_158,Eklo Raat
User_68,Raatko Milan
User_155,Dherai Chhaya
User_12,Mero Maya Timilai
User_168,Hamro Nepal
User_35,Chiso Sugandha
User_21,Timro Saath Ko Lahar
User_183,Hamro Nepal
User_96,Chhati Ko Suseli
User_186,Phoolko Lahara
User_167,Desh Ko Geet Ko
User_149,Timro Muskan Ko Dhoon
User_148,Bishal Sparsha
User_163,Timro Saath Ko Lahar Ma
User_123,Chhaya Geet
User_142,Himal Saath
User_161,Lolayeka Ti Thula
User_116,Kaha Janchau
User_41,Samjhana Sugandha
User_82,Dherai Sparsha
User_114,Mero Pani
User_134,Dil Ko Maya
User_42,Timro Saath Ko Suseli
User_3,Pohor Saal
User_53,Rimjhim Din
User_18,Timro Saath Ko Geet
User_48,Joonko Geet
User_121,Timro Muskan Ko Lahar
User_93,Timilai Samjhera Ko
User_62,Sapana Sapana
User_36,Samjhana Geet
User_4,Pahadko Milan
User_47,Zha Zhal Ko
User_154,Ma Roe Pani
User_162,Sagar Din
User_143,Timro Lagi Maya
User_32,Geet Haru
User_96,Chhati Ko Maya
User_169,Timro Muskan Ko Maya
User_47,Timro Lagi Jaan
User_11,Timro Hridaya Ko Dhoon
User_198,Jindagi Haath
User_58,Dil Ko Dhoon
User_83,Timilai Samjhanda Ko Geet
User_161,Timro Saath Ko Lahar Ma
User_192,Pari Pal
User_46,Timro Saath Le
User_123,Gaun Ko Maya
User_172,Sagar Raat
User_113,Saanjha Ko Tara
User_85,Naachideu
User_88,Euta Manchhe Ko
User_194,Maya Ko Sapna
User_44,Pahadko Dhoon
User_168,Dherai Pal
User_43,Naya Aankha
User_134,Pahilo Bhet Ko
User_118,Timro Chhaya
User_7,Esto Pani Hundo Raichha
User_172,Ujyaalo Tara
User_134,Timro Lagi Maya
User_141,Ujyaalo Raat
User_44,Mero Maya Timilai
User_78,Timro Muskurahat Ma
User_94,Timro Raat
User_10,Mero Desh Ko Suseli
User_18,Dherai Joon
User_37,Joonko Chhaya
User_43,Timro Lagi Suseli
User_187,Timro Lagi Geet
User_36,Naya Andhakar
User_188,Bhettinu Chuttinu
User_100,Lahara Maya
User_145,Bhettinu Chuttinu
User_133,Dil Ko Bhaka
User_87,Maya Ko Lahar Ko
User_168,Jindagi Mann
User_38,Naachideu
User_74,Maya Ko Dori Le
User_166,Sapana Mann
User_149,Pahadko Rimjhim
User_10,Raatko Sugandha
User_37,Himal Biraha
User_46,Raat Ko Sapana
User_199,Geet Ko Dhoon Ma
User_34,Timro Maya Ko Lahar
User_170,Sundar Swar
User_82,Basanta Ko Hawa
User_161,Timilai Samjhi
User_67,Ujyaalo Tara
User_145,Timro Muskan
User_45,Timro Lagi Jaan
User_21,Aankhama Sapana
User_146,Pahadko Geet
User_61,Maya Ko Chhaya
User_48,Pari Andhakar
User_164,Sagar Mann
User_63,Chiso Chiso Hawa
User_55,Saanjh Ko Joon Sangai
User_58,Timilai Bhetne
User_125,Ujyaalo Sapana
User_81,Sagar Geet
User_75,Ujyaalo Sapana
User_115,Chhati Chirera
User_69,Phool Ko Lahar
User_199,Chiso Lahara
User_68,Timro Saath Bina Ma
User_111,Phool Ko Maya
User_112,Maya Ko Jadoo Ma
User_45,Banai Khayo Dandhelo Le
User_69,Chhaya Geet
User_179,Jivan Ko Sugandha
User_20,Timro Muskan Ko Jadoo
User_82,Pahadko Raat
User_45,Dilko Geet
User_191,Mero Jivan Ko Maya Ko
User_167,Pahilo Prem
User_68,Himal Raat
User_91,Maya Ko Lahar
User_10,Timro Saath
User_22,Changaa Chait
User_179,Jivan Ko Dhoon Ko
User_108,Maya Ko Geet Ma
User_122,Man Ko Geet Ma
User_176,Timro Saath Ko Dhoon
User_139,Pahilo Prem
User_70,Phool Ko Sugandha
User_158,Jhilmil Sapana
User_72,Chokho Maya
User_2,Choli Ramro Palpali Dhaka Ko
User_70,Timro Man Ko Dhoon
User_136,Mero Prem Ko Geet
User_182,Andhakar Maya
User_112,Pari Andhakar
User_132,Timilai Samjhanda Ma
User_4,Timro Biraha
User_148,Jhilmil Ujyaalo
User_197,Maya Ko Kahani
User_1,Jhilmil Raat
User_194,Maya Ko Jadoo Ko
User_53,Dherai Sapana
User_82,Chhaya Raat
User_107,Man Ko Bhaw
User_139,Jindagima Jitai Chhaina
User_81,Mero Desh
User_13,Desh Ko Geet
User_169,Chhaya Swar
User_173,Dherai Tara
User_33,Rimjhim Aankha
User_192,Timro Lagi Geet
User_73,Saanjha Ko Lahar
User_125,Surke Thaili Khai
User_183,Samjhana Geet
User_170,Oh Amira
User_126,Pari Sansaar
User_19,Timro Lagi Jaan
User_129,Pahadko Swar
User_45,Timro Muskurahat
User_48,Timro Maya Ko Geet Ma
User_139,Timro Saath Ko Geet Ma
User_62,Sapana Geet
User_104,Timro Man Ko Kotha
User_50,Joonko Geet
User_150,Gaun Ko Suseli
User_196,Timro Maya Ko Dhoon
User_132,Timro Sapana
User_45,Ma Prem Ma
User_60,Timilai Samjhandai
User_34,Tadha Sansaar
User_148,Pari Swar
User_161,Mero Jivan Ko Maya
User_178,Phool Ko Suseli
User_14,Man Ko Kura
User_70,Rimjhim Katha
User_190,Timilai Bhetne
User_68,Andhakar Sugandha
User_5,Timro Muskan Ko Lahar
User_134,Jhilmil Raat
User_32,Phool Ko Sugandha
User_12,Timro Lagi Geet
User_143,Timro Lagi Geet Ko
User_26,Timro Swar
User_104,Timro Dhoon
User_200,Mero Jivan
User_101,Man Ko Geet
User_11,Timro Hridaya Ma
User_23,Lajjawati Jhar
User_68,Bato Katha
User_127,Timro Saath Ko Dhoon
User_11,Timro Muskan Ko Lahar
User_80,Mantra Haath
User_81,Dherai Tara
User_128,Banai Khayo Dandhelo Le
User_131,Aankhama Pal
User_66,Eklo Sapana
User_121,Tadha Mann
User_26,Phool Ko Sugandha
User_127,Pirim Nalaune
User_194,Maya Ko Lahar
User_44,Maya Ko Suseli Ko
User_152,Timro Sapana
User_179,Sagar Sapana
User_126,Saathi
User_72,Basanta Ko Hawa
User_142,Man Ko Bhaw
User_18,Timro Saath Ko Lahar
User_180,Timro Muskan Ko Lagi
User_15,Dhunge Bagara Maya
User_149,Chiso Chiso Hawa
User_200,Mero Jivan Ko Geet
User_198,Dashain Aayo
User_174,Timro Saath Bina
User_7,Pahadko Sapana
User_16,Sapana Sapana
User_70,Timro Maya Ko Geet
User_83,Kusume Rumal
User_9,Jhilmil Sapana
User_39,Joonko Raat
User_163,Timro Muskurahat Ko Dhoon
User_60,Timilai Samjhanda
User_136,Maya Ko Lahar
User_25,Jati Maya Laae Pani
User_20,Timilai Samjhera
User_50,Joonko Sapana
User_77,Joonko Geet
User_110,Chhaya Andhakar
User_191,Ujyaalo Katha
User_66,Bishal Mann
User_22,Timro Muskan Ko Suseli
User_11,Man Ko Baat
User_188,Maya Ko Duri Ko
User_15,Naya Dhoon
User_149,Bishal Biraha
User_4,Timro Muskan Ko Suseli
User_107,Raatko Dil
User_74,Ritu
User_59,Timro Hridaya
User_3,Maya Ko Geet Ma
User_76,Tadha Joon
User_111,Chhati Chirera
User_149,Juneli Raat
User_67,Dherai Jindagi
User_140,Samjhana Sansaar
User_98,Joonko Pani
User_1,Maya
User_33,Jhilmil Sansaar
User_172,Mero Pani
User_93,Kusume Rumal
User_21,Timro Saath Liyera
User_150,Dherai Geet
User_102,Maya Ujyaalo
User_84,Mero Jivan Ko Lahar
User_55,Timro Maya Ko
User_200,Mero Jivan Ko Dhoon
User_7,Ujyaalo Tara
User_27,Allare
User_123,Gaun Ko Dhoon
User_158,Naya Andhakar
User_70,Phool Ko Rang
User_183,Lahana Le Jurayoki
User_55,Timro Muskurahat Ko
User_5,Maya Ko Dori Le
User_125,Pahadko Raat
User_153,Pahilo Maya Ko Geet
User_69,Parana Parana
User_10,Mero Desh Ko Lahar
User_134,Chhati Ko Dukh
User_145,Phoolko Raat
User_196,Phoolko Dil
User_131,Sundar Swar
User_14,Timilai Samjhera
User_21,Basanta Swar
User_200,Samjhana Raat
User_186,Maya Ujyaalo
User_192,Mero Jivan Ko Maya Ko
User_18,Jhilmil Chhaya
User_61,Timro Hridaya Ko Geet
User_64,Man Ko Maya Ko
User_138,Jivan Ko Lahar Ko
User_117,Sundar Sapana
User_77,Chhaya Dil
User_112,Jivan Ko Phool
User_19,Timro Muskurahat Ko
User_103,Timro Muskan Ko Lahar
User_135,Phoolko Dhoon
User_24,Timilai Samjhanda
User_190,Joonko Raat
User_127,Chhati Ko Suseli
User_37,Ujyaalo Katha
User_21,Timro Saath Ko Suseli
User_18,Sagar Sparsha
User_118,Himal Pani
User_128,Pahilo Prem Ko Sapana
User_195,Timro Yaad Ko Lahar
User_56,Timro Muskan
User_126,Naya Aankha
User_191,Jindagi Rimjhim
User_63,Geet Ko Maya
User_28,Joonko Sansaar
User_28,Joonko Geet
User_167,Dil Ko Dhadkan Ko
User_64,Simal Maya
User_68,Jhilmil Dhoon
User_113,Sundar Raat
User_126,Hip Hop Ko Duniya
User_33,Rimjhim Sapana
User_138,Jivan Ko Safar Ma
User_186,Pahadko Geet
User_145,Aankha Ko Sapana
User_140,Maya Ko Duri Ko
User_143,Desh Ko Geet Ko
User_35,Bishal Mann
User_155,Lahara Dhoon
User_121,Naya Ujyaalo
User_184,Timro Hridaya Ko
User_130,Dil Ko Sapana Ma
User_169,Timro Saath
User_108,Pahadko Geet
User_110,Aankhama Tara
User_112,Chiso Man
User_163,Maya Ko Dori Le
User_39,Mero Man
User_168,Tadha Raat
User_98,Pahadko Geet
User_31,Dherai Sapana
User_198,Andhakar Mann
User_156,Timro Lagi Maya Ko
User_18,Timro Saath Ko Maya
User_185,Chiso Chiso Hawa
User_50,LAST CHAWAK CHHA YAR
User_124,Aankha Ko Nani
User_126,Samjhana Sugandha
User_86,Lahara Maya
User_104,Maya Ko Duniya
User_139,Jivan Ko Kahani
User_190,Bhulun Bhulun Lagyo Malai
User_32,Pahilo Nazarma
User_2,Gaun Ko Thito
User_86,Pari Maya
User_83,Raatko Milan
User_26,Timro Muskan 3
User_129,Andhakar Sugandha
User_11,Man Ko Bhawana
User_24,Jhilmil Dhoon
User_81,Sapana Pani
User_162,Basanta Raat
User_1,Jhilmil Geet
User_94,Dil Ko Sapana Ma
User_31,Behuli
User_33,Man Ko Baat
User_37,Kutu Ma Kutu
User_44,Maya Ko Jadoo Ko
User_174,Maya Ko Duniya
User_10,Rajamati Kumati
User_71,Pari Pal
User_44,Maya Ko Jadoo
User_82,Zha Zhal Ko
User_20,Maya Ko Jadoo Ko
User_49,Chot Ke Ho Byatha Ke Ho
User_135,Naya Sparsha
User_44,Himal Raat
User_124,Maya Ko Baato Ma
User_86,Haatma Aankha
User_36,Maya Ko Jadoo
User_70,Farki Farki
User_159,Timilai Maya Ko
User_59,Timro Chhaya
User_174,Mitho Mitho
User_68,Jhilmil Geet
User_11,Timro Maya Ko Geet
User_54,Desh Ko Geet Ko
User_69,Timro Geet
User_21,Timro Saath Ko Maya
User_117,Lolayeka Ti Thula
User_83,Esto Pani Hundo Raichha
User_72,Phool Ko Maya
User_138,Timro Saath Ko Geet
User_176,Joonko Bato
User_129,Pari Jindagi
User_123,Ganga Tara
User_93,Timilai Samjhanda Ma
User_183,Kasari Kasari 2
User_183,Timro Man Ko Dhoon
User_20,Resham Firiri
User_84,Chiso Maya
User_129,Phool Ko Geet
User_148,Jivan Ko Dhoon Ko
User_60,Chokho Maya
User_90,Sagar Joon
User_170,Lahana Le Jurayoki
User_59,Timro Lagi Geet Ko
User_73,Chiso Joon
User_113,Resham Firiri
User_82,Phool Ko Sugandha
User_149,Timro Muskan Ko Lahar
User_45,Timilai Bhetne
User_171,Mero Swar
User_180,Timro Maya Ko Jadoo
User_136,Timilai Maya Ko
User_195,Haatma Yaad
User_55,Timro Maya Ko Jadoo
User_178,Naya Sparsha
User_73,Mantra Sparsha
User_82,Geet Ko Lahar Ma
User_11,Man Ko Dukha
User_187,Timro Muskan Ko Dhoon
User_109,Timilai Samjhi
User_140,Hridaya Ko Dhadkan
User_28,Dherai Geet
User_106,Saanjha Ko Dhoon
User_59,Ujyaalo Raat
User_119,Bato Joon
User_2,Dherai Raat
User_32,Sagar Raat
User_138,Lahara Pani
User_144,Man Ko Suseli Ko
User_35,Ujyaalo Saath
User_35,Haatma Dil
User_165,Timro Saath
User_49,Andhakar Lahara
User_54,Pahilo Maya Ko
User_144,Man Ko Kura
User_148,Naya Aankha
User_47,Sagar Tara
User_190,Timro Maya Ko Lahar
User_35,Aankhama Ujyaalo
User_92,Ujyaalo Aankha
User_57,Sagar Din
User_45,Mero Prem Ko Dhoon
User_128,Timro Saath Bina
User_48,Joonko Raat
User_67,Joonko Aankha
User_170,Timro Muskan
User_111,Paan Ko Pat
User_69,Timro Lagi Suseli
User_32,Timro Hridaya Ko Lahar
User_141,Lahara Maya
User_147,Man Ko Aanshu Ko
User_1,Pahadko Pal
User_71,Basanta Mann
User_30,Chiso Man
User_94,Pahadko Biraha
User_84,Basanta Sapana
User_66,Timilai Bhetne
User_55,Timro Sapana
User_66,Nacha Firiri
User_189,Aankha Ko Sapana
User_94,Himal Pani
User_25,Raatko Aankha
User_2,Zha Zhal Ko
User_62,Maya Jindagi
User_133,Jhilmil Pani
User_88,Joonko Raat
User_96,Timro Saath Bina
User_33,Sundar Geet
User_167,Andhakar Lahara
User_29,Sapana Sapana
User_149,Basanta Yaad
User_119,Andhakar Pani
User_48,Naya Sparsha
User_125,Maya Ujyaalo
User_31,Pahadko Raat
User_64,Maya Ko Dhoon Ma
User_1,Joonko Geet
User_120,Sapana Raat
User_51,Mero Sapana
User_28,Kaha Janchau
User_158,Aankhama Pal
User_141,Aankhama Rimjhim
User_71,Basanta Geet
User_170,Pahadko Pal
User_199,Gaun Ko Suseli Ma
User_76,Pahadko Rimjhim
User_34,Bhulun Bhulun Lagyo Malai
User_90,Dherai Lahara
User_25,Joonko Geet
User_15,Sundar Swar
User_151,Chiso Man
User_5,Man Ko Aanshu Ko
User_70,Chiso Raat Ko
User_187,Timro Lagi Suseli
User_42,Aankha Ko Geet
User_123,Gaun Ko Kahani
User_70,Jati Maya Laae Pani
User_130,Tadha Maya
User_90,Timilai Maya Garchu
User_153,Maya Ko Geet
User_161,Sagar Ujyaalo
User_156,Sagar Andhakar
User_151,Maya Ko Suseli Ko
User_83,Pari Rimjhim
User_44,Timro Muskan Ko Geet
User_61,Ujyaalo Geet
User_123,Rimjhim Katha
User_10,Maya Ko Duri Ko
User_9,Timro Maya Ko Jadoo
User_195,Timro Yaad Ko Dhoon
User_69,Jivan Ko Geet Ko
User_159,Ganga Biraha
User_29,Pari Pal
User_132,Jhilmil Raat
User_164,Pahadko Sapana
User_63,Timro Hridaya Ko Suseli
User_150,Himal Raat
User_84,Jindagi Haath
User_20,Timro Sparsha
User_113,Raatko Milan
User_25,Phoolko Dil
User_11,Timro Hridaya
User_123,Mero Man Ko Kura
User_40,Dilko Geet
User_198,Sapana Raat
User_142,Phool Ko Rang
User_95,Mantra Yaad
User_33,Chhati Ko Kura
User_125,Allare
User_137,Chiso Sugandha
User_2,Dherai Lahara
User_154,Jivan Ko Dhoon
User_148,Sagar Joon
User_104,Timro Saath Bina Ma
User_200,Basanta Sapana
User_92,Pahilo Prem
User_112,Basanta Yaad
User_42,LAST CHAWAK CHHA YAR
User_21,Raatko Din
User_197,Pahilo Prem
User_51,Phoolko Biraha
User_155,Maya Ko Duri Ko
User_107,Andhakar Swar
User_33,Pahad Ko Chiso
User_83,Timilai Maya Garchu
User_186,Lahara Muskan
User_163,Radha
User_29,Mero Jivan Ko
User_53,Sagar Geet
User_102,Pahilo Prem
User_147,Pahilo Prem Ko
User_22,Allare
User_153,Haatma Sparsha
User_133,Timro Muskan Ko Maya
User_14,Timilai Samjhanda Ko Geet
User_150,Koshi Maya
User_196,Timro Maya Ko Suseli
User_138,Geet Ko Dhoon Ma
User_14,Sundar Raat
User_118,Pahadko Geet
User_2,Man Ko Baat
User_193,Sundar Mann
User_198,Basanta Geet
User_127,Timro Lagi Maya
User_129,Pahilo Maya Ko Geet
User_195,Dil Ko Maya
User_83,Timilai Bhetne
User_61,Aankhama Ujyaalo
User_194,Mantra Sugandha
User_170,Phoolko Dil
User_141,Timro Muskurahat Ko Geet
User_12,Saanjha Ko Tara
User_7,Sundar Swar
User_127,Maya Ko Jadoo
User_46,Dherai Tara
User_186,Naya Dhoon
User_135,Sundar Raat
User_127,Timro Lagi Suseli
User_12,Mantra Haath
User_105,Aankhama Tara
User_191,Mero Jivan Ko Lahar
User_109,Rimjhim Ujyaalo
User_194,Ujyaalo Geet
User_80,Pahilo Maya Ko Dhoon
User_146,Mutu Jali Rahechha
User_124,Sagar Swar
User_51,Sapana Raat
User_5,Dherai Raat
User_146,Mero Jivan Ko Geet
User_176,Aankha Ko Geet
User_125,Timilai Samjhera Ko
User_147,Chhaya Raat
User_165,Pahilo Prem Ko Sapana
User_167,Maya Ko Jadoo Ko
User_33,Raatko Raat
User_2,Dherai Geet
User_44,Mero Jivan Ko Maya
User_169,Chhaya Sapana
User_72,Timro Lagi Maya Ko
User_53,Bato Joon
User_5,Pahadko Geet
User_17,Timro Raat
User_154,Jivan Ko Safar Ma
User_136,Himal Raat
User_61,Timro Hridaya Le
User_26,Chhaya Mann
User_62,Radha
User_156,Timro Lagi Suseli
User_93,Saanjha Ko Bela
User_163,Dherai Raat
User_145,Naya Aankha
User_46,Joonko Bato
User_179,Timro Saath Bina Ma
User_98,Dilko Raat
User_6,Timro Hridaya Ma
User_40,Aankhama Ujyaalo
User_70,Man Ko Suseli
User_169,Eklai Basda
User_5,Euta Manchhe Ko
User_143,Phoolko Tara
User_118,Haatma Raat
User_99,Timro Sparsha
User_130,Timro Chhaya Ko
User_48,Rimjhim Aankha
User_189,Timro Lagi Dil
User_167,Pahilo Maya Ko
User_126,Ma Roe Pani
User_181,Jhilmil Raat
User_106,Basanta Katha
User_104,Andhakar Pani
User_175,Timro Muskurahat Ma
User_59,Mero Jivan Ko Maya Ko
User_103,Man Ko Dukh
User_16,Haatma Sparsha
User_21,Phoolko Aankha
User_148,Pari Andhakar
User_171,Chhati Ko Kura
User_70,Bhettinu Chuttinu
User_141,Timro Maya Ko Jadoo
User_195,Naya Chhaya
User_56,Raatko Yaad
User_176,Basanta Raat
User_2,Dilko Muskan
User_71,Phool Lai Sodhei
User_136,Timro Sapana
User_74,Phoolko Dil
User_3,Timro Saath Bina
User_161,Dil Ko Geet Ko
User_198,Chhati Ko Maya
User_91,Lahara Dhoon
User_111,Timro Swar
User_70,Dil Ko Safar
User_15,Timilai Samjhanda Ko Geet
User_70,Bhulun Bhulun Lagyo Malai
User_88,Man Ko Aanshu
User_45,Timilai Samjhi
User_121,Timro Sapana
User_45,Man Ko Pida Ko
User_9,Naachideu
User_168,Jhilmil Yaad
User_90,Dherai Tara
User_160,Mero Jivan Ko Dhoon
User_88,Pahilo Prem
User_115,Pahadko Geet
User_112,Saanjh Ko Joon Sangai
User_137,Aankhama Ujyaalo
User_95,Lahara Katha
User_147,Chhaya Swar
User_71,Ujyaalo Pani
User_92,Himal Biraha
User_95,Maya Din
User_48,Bishal Sapana
User_188,Pahilo Bhet Ko
User_182,Man Ko Suseli Ma
User_45,Sapana Saath
User_197,Timro Lagi Jaan
User_54,Pahilo Prem
User_182,Tadha Joon
User_112,Pahilo Bhet
User_158,Koshi Sapana
User_188,Maya Ko Lahar Ko
User_125,Chhaya Raat
User_66,Mero Prem Ko Geet
User_18,Timro Saath Liyera
User_145,Aankha Ko Maya
User_45,Marna Baru Garho Hunna
User_32,Phool Lai Sodhei
User_121,Bishal Sugandha
User_128,Rimjhim Aankha
User_147,Pari Pal
User_110,Joonko Geet
User_75,Naachideu
User_27,Dherai Sapana
User_153,Timilai Samjhanda Ko
User_33,Sapana Mann
User_29,Dil Ko Maya Ko
User_148,Dil Ko Safar
User_5,Allare
User_157,Timro Aankha
User_138,Raatko Yaad
User_88,Timilai Samjhi
User_191,Ganga Raat
User_46,Saanjha Ko Lahar
User_183,Ritu Haru Ma Timi
User_168,Pahadko Geet
User_200,Dil Ko Safar
User_116,Joonko Tara
User_117,Pahilo Prem
User_12,Sagar Swar
User_85,Pari Aankha
User_188,Chhaya Sapana
User_152,Gaajalu Ti Thula Thula Aakha
User_30,Naachideu
User_108,Maya Ko Baat
User_122,Tadha Joon
User_176,Basanta Swar
User_2,Gojima Daam Chaina
User_141,Ma Prem Ma
User_121,Ganga Biraha
User_65,Tadha Geet
User_52,Pahadko Raat
User_144,Lahara Pani
User_117,Aankha Ko Geet
User_33,Pahilo Maya Ko Geet
User_116,Samjhana Geet
User_73,Pari Pal
User_170,Aankha Ko Tara
User_107,Ujyaalo Tara
User_27,Dherai Joon
User_188,Ujyaalo Sapana
User_123,Gaun Ko Suseli Ma
User_11,Man Ko Geet Ma
User_198,Timro Saath Bina Ma
User_156,Jindagima Jitai Chhaina
User_179,Chiso Raat Ma
User_80,Raatko Raat
User_93,Timilai Samjhera
User_71,Phool Ko Dhoon
User_119,Tadha Raat
User_25,Maya Ujyaalo
User_33,Aankhama Tara
User_175,Euta Manchhe Ko
User_77,Sundar Andhakar
User_35,Timro Man Ko Kotha
User_112,Marna Baru Garho Hunna
User_61,Timro Dil
User_166,Joonko Dhoon
User_153,Resham Firiri
User_60,Kasari Kasari 2
User_12,Saanjha Ko Suseli Ma
User_128,Raktim
User_147,Sagar Lahara
User_24,Chhaya Mann
User_121,Timro Raat
User_34,Timro Maya Ko Dhoon
User_189,Timilai Samjhanda Ma
User_75,Saathi
User_93,Saanjha Ko Chhaya
User_177,Aankha Ko Sapana
User_184,Mero Prem Ko Geet
User_125,Timilai Samjhanda Ma
User_68,Koshi Din
User_143,Hamro Nepal
User_166,Sagar Sansaar
User_190,Bichhod Ko Pida
User_126,Dil Ko Bato
User_184,Saanjha Ko Tara
User_200,Mero Jivan Ko Suseli
User_176,Bardali
User_13,Maya Ko Lahar Ko
User_176,Aankha Ko Nani
User_184,Timro Saath Le
User_19,Chiso Joon
User_187,Dilko Geet
User_146,Pahadko Sapana
User_123,Lahara Pani
User_7,Haatma Raat
User_46,Basanta Geet
User_123,Pahad Ko Lahar
User_93,Sapana Raat
User_161,Timro Muskan 3
User_139,Timro Sapana
User_64,Bishal Joon
User_180,Timro Maya Le
User_99,Tadha Maya
User_107,Timro Maya Ko
User_42,Jhilmil Chhaya
User_58,Timro Muskurahat Ko Dhoon
User_120,Sapana Sapana
User_122,Mero Jivan Ko Geet
User_99,Joonko Sapana
User_62,Lajjawati Jhar
User_131,Gaun Ko Dhoon
User_118,Pahadko Sapana
User_118,Ujyaalo Raat
User_124,Maya Ko Lahar Ma
User_185,Juneli Raat
User_121,Pahilo Maya
User_21,Desh Ko Maya
User_107,Man Ko Geet
User_175,Pahilo Maya Ko Dhoon
User_4,Dherai Joon
User_134,Maya Ko Duri
User_102,Ujyaalo Sapana
User_154,Maya Ko Duri Ko
User_124,Bishal Sugandha
User_94,Pahadko Geet
User_29,Timro Chhaya
